tfidf_similarity,skill_match_score,keyword_match_score,experience_years,education_level,has_projects,num_skills,text_length,document_confidence,structure_score,impact_score,word_count,bullet_count,required_experience_years,experience_match_score,matched_skill_count,missing_skill_count,jd_skill_count,matched_keyword_count,missing_keyword_count,section_count,has_contact,ats_score,match_percentage,hired
0.24271992398631692,0.33344343401512455,0.46704549685770663,7,1,1,15,5264,0.9177233557709269,0.7093992255044695,0.7698789063203652,752,6,4,1.0,4,8,12,5,12,5,1,53.291666009692115,49.03516379499389,0
0.5498518484170464,0.5773409872651116,0.6927126262542647,2,2,1,1,3248,0.6731789092589999,0.6364570968278632,0.45916805950903816,464,4,4,0.5,5,3,8,12,4,4,1,55.434403407866874,58.629891227459105,1
0.5348171525924968,0.8466485759698075,0.44318016298134844,6,1,1,13,707,0.7081229978048429,0.8781182784088971,0.8104983312942858,101,5,0,0.75,10,2,12,9,9,4,0,62.51687450534868,64.54016927851771,1
0.7321888846786642,0.6109869242204324,0.8345290096726169,1,1,1,22,5957,0.9812477106512603,1.0,0.4272294319981945,851,5,1,1.0,9,6,15,15,10,5,1,75.91004212804415,83.91456671028223,1
0.6518354911901619,0.4478464035706292,0.477234512320905,4,2,1,23,645,0.6248489013283947,0.80309897662842,0.6319029436334248,129,5,2,1.0,4,6,10,12,10,4,1,59.11192138015129,48.11784626351428,0
0.09275838907670908,0.14685667434464772,0.14948031833921147,0,0,0,1,145,0.008671298280377108,0.03769146752494056,0.026181147463052206,53,0,5,0.0,1,3,4,0,18,1,0,9.17336720164749,12.144980427859522,0
0.4041710575874978,0.2802810360985661,0.7754806633598956,1,0,1,15,2121,0.76850121636708,0.752505584206083,0.3149757995561569,303,3,0,0.75,3,8,11,21,0,5,1,45.30412318894601,53.51933160149952,0
0.0885277168902752,0.8578745052507879,0.31714197065746863,12,1,1,20,5075,0.8565730633882563,0.841730321134637,0.9315800555567026,725,8,3,1.0,10,2,12,7,18,5,1,66.55560799625782,41.31208224829813,1
0.5973419642582711,0.5923589445354509,0.06186394433370617,0,0,1,27,1911,0.5740425276939852,0.6020740729085953,0.41438992011538567,273,5,7,0.0,4,3,7,2,9,5,1,35.72958891313186,46.88137437859706,0
0.7866294934900225,0.7791133696239011,0.3478697267114522,5,0,1,26,2842,0.9772362919561619,0.8723642213865272,0.7415060308716713,406,5,4,1.0,13,4,17,9,8,5,1,67.92574560599623,67.39463884157419,1
0.058881839772907896,0.1170363753225338,0.14908670745881328,0,1,0,3,76,0.07469156697364383,0.11947858320022291,0.14338413332722505,80,1,7,0.0,1,7,8,2,7,0,0,10.141186456588192,0.0,0
0.3692826688637292,0.9695035262229874,0.2331625940090373,9,2,1,2,675,0.742459205107977,0.5700262458905344,0.872659930833291,135,13,3,1.0,4,0,4,6,5,3,1,72.20394333427237,58.71076212991642,1
0.6433451512922989,0.5191387675234352,0.9215693484138212,11,1,1,24,1638,0.6499125572504759,0.8104537183177929,0.7750350499150964,234,6,3,1.0,7,6,13,23,0,4,1,63.99593460719652,64.16392746843454,1
0.006677808027830099,0.11647534680996165,0.0474794545371618,0,0,0,3,247,0.15252255727581376,0.1318637685317977,0.3174393328738709,64,0,6,0.0,1,9,10,0,21,0,0,5.68898093197328,9.032435267100235,0
0.005428528876716487,0.625654293091346,0.1750384864504267,15,0,1,11,3846,0.8069960273405239,0.9037066600882114,0.884711899897379,641,8,3,1.0,4,3,7,4,9,5,1,54.20599381695603,31.0558379882796,0
0.7798649570653289,0.7361504102470758,0.5640766736289389,13,1,1,2,2863,0.7059035320767112,0.716168335692679,0.7047921809087538,409,6,4,1.0,4,2,6,10,4,4,1,75.39826763215501,59.60719347971617,1
0.5533518551425575,0.33153186177473287,0.21438014506158617,8,2,0,8,3950,0.5288101893792541,0.6605629219017883,0.6953397464617411,790,4,2,1.0,4,7,11,3,9,4,1,32.492641946021216,44.137380479356544,0
0.5520301618472054,0.5968564079531196,0.6089317212014798,15,1,1,8,4225,0.8978201983377737,0.6629863417760022,0.9062810651837341,845,8,5,1.0,4,3,7,10,13,5,1,66.65107999670569,61.2335010348815,1
0.6953449409707575,0.3992674346262294,0.5605778781720542,7,3,1,17,3582,0.9708341115085674,0.9315356142872808,0.8452218388407926,597,7,2,1.0,4,5,9,10,8,5,1,64.73156653941939,55.94376778327851,0
0.06932518991810555,0.6163102260366726,0.5096529829107439,11,1,1,25,2330,0.798331558757577,0.9714534521081004,0.7607735500527704,466,4,3,1.0,10,7,17,13,3,5,1,61.444784734947184,50.996271889396866,1
0.1930751141670843,0.2954221692841966,0.24566570072155258,0,0,0,2,366,0.1509352200922935,0.4929308570894651,0.077121902419552,47,0,0,0.0,1,3,4,0,7,0,0,28.367591453481584,30.428709372918135,0
0.028206562083792023,0.3304246242674845,0.25857645902837584,2,3,1,11,3794,0.9344995979797962,0.8633781492034425,0.5541948721738642,542,5,0,0.75,4,9,13,6,15,5,1,39.921291040383515,40.185355654974565,0
0.675075411491869,0.36350687612762794,0.6426835179253088,15,1,1,25,1014,0.830447336377089,0.7297295516558862,0.8043297256913832,169,7,2,1.0,1,3,4,7,14,4,1,58.09139269036222,57.454324892389465,0
0.9624652105395698,0.843226340413284,0.22625527709362955,11,1,1,15,6216,0.904534645922949,0.9451766478522138,0.8833862709906765,888,10,3,1.0,9,2,11,6,10,5,1,66.90041510534782,76.06003623637594,1
0.044463963557047737,0.6668797117183448,0.48065262938474085,7,0,1,5,2515,0.8577874773668521,0.8708985541311196,0.8426089151680799,503,10,0,0.75,10,5,15,10,10,4,1,64.55946146090632,50.3414336239007,1
0.6601744924017339,0.6262014448545484,0.49979533719756725,11,2,0,18,5789,0.8030913667180588,0.5761299994285353,0.86322383722494,827,10,4,1.0,8,5,13,13,12,4,1,63.34241047385917,59.35542420500526,0
0.13929265786025666,0.6923352555406757,0.5508263607352932,10,1,1,18,650,0.8260231982861407,0.7885301788473899,0.7628572710664291,130,7,3,1.0,11,5,16,11,4,4,1,62.88594769909665,51.133453156314445,1
0.772200835297747,0.7021585511592952,0.3013021316276777,13,1,1,19,5992,0.9015358202325225,0.9217727211826251,0.586116300987614,856,2,1,1.0,4,2,6,7,19,5,1,68.91258099153063,60.99295917383789,1
0.6879089825384858,0.7981843192442817,0.4796489032857301,10,3,1,8,2185,0.956712997189042,0.7605824058391002,0.5792348927011479,437,3,5,1.0,7,2,9,6,11,5,1,73.91986000247157,67.8040031107532,1
0.6756386319874367,0.7546362305620355,0.7104353864067853,4,1,1,8,1515,0.7020433053678722,0.8980218719896904,0.9218452438629261,303,13,2,1.0,8,3,11,18,9,5,1,73.96109725014861,73.82457247997591,1
0.34158827990578017,0.36061583395934843,0.7778806485491689,3,1,1,20,4150,0.9223426654546053,0.8910350201980913,0.746914501177937,830,10,2,1.0,3,4,7,9,1,5,1,61.36290836149038,61.3638199835023,1
0.5942459783557315,0.7532842382532365,0.305069476396239,2,2,0,21,4362,0.7708173411549432,0.7782928934954143,0.6185022759041089,727,7,3,0.6666666666666666,11,3,14,5,14,4,1,65.95085586713218,68.2667882255787,1
0.14229157701717524,0.4286916388756184,0.46416418430689527,0,1,1,13,1001,0.47752398360533055,0.6004633371877889,0.35142376724140284,143,3,5,0.0,6,9,15,8,17,4,1,37.72934332501808,32.68608756921078,0
0.21537297171470077,0.7303349837191369,0.8026825771995227,12,1,1,21,600,0.5319707077300766,0.6978006047041035,0.6772576251335889,100,3,7,1.0,4,1,5,12,3,4,0,45.035401055776816,59.65706345750072,0
0.8113605850433482,0.8648237152738014,0.75959157040481,10,0,1,16,3792,0.8517048003763856,0.8358294880699353,0.7929699464311404,632,5,2,1.0,10,2,12,14,0,5,1,84.23529063055966,83.8476574839522,1
0.2254661272040141,0.1806555775169718,0.19552659322953483,0,1,0,0,100,0.01801776400392168,0.012363610731421207,0.004900119026737744,76,0,4,0.0,2,10,12,1,15,0,0,9.880924940140355,5.38703102238688,0
0.36151829187668544,0.6252060220664822,0.5017982609005212,10,1,0,7,4800,0.553038900677589,0.44621887815442096,0.6469276840997633,800,2,7,1.0,6,3,9,5,16,2,1,54.68567317564488,55.42570371598775,1
0.6899115343773582,0.5761231419082268,0.28630167665664263,4,1,1,19,3285,0.8221649644944953,0.8878902525503066,0.802048508320731,657,7,7,0.5714285714285714,5,3,8,3,23,5,1,61.15713641199763,62.257937383735445,0
0.25715941878380855,0.4214741064276899,0.3730242637644438,6,2,0,11,732,0.3291677673944101,0.522046461790683,0.8380052796368314,122,7,5,1.0,6,8,14,5,12,2,0,31.128822934025553,27.872577525505047,0
0.21545803737938868,0.06213627827956403,0.06517158986210125,0,0,0,2,229,0.00843272732743097,0.12308965244220708,0.022126524977381688,57,1,7,0.0,0,4,4,0,16,1,0,2.2798629883535853,16.51702261825341,0
0.1475437556201732,0.5972037899939224,0.43374882844336754,15,2,1,12,3774,1.0,0.8952690550959793,0.8209244110625513,629,6,5,1.0,4,2,6,11,0,5,1,64.07973544487653,52.35958644593612,1
0.4763358737453747,0.7084090620291803,0.7235895119273457,13,2,0,7,3552,0.5611165313269364,0.5998986399433619,0.8128440758024819,592,5,2,1.0,11,5,16,13,9,3,1,63.63555550985738,66.57727668215935,0
0.7335995531303247,0.29555053526096536,0.271067107257727,7,2,1,6,3625,0.8767301846244208,0.7711030604382151,0.5918146778280203,725,4,3,1.0,2,6,8,4,9,4,1,51.265361502445806,49.32563700407003,0
0.4589698950201544,0.7454668479293438,0.4707975420496362,8,1,1,14,1602,0.7712440988242727,0.694563601879693,0.6061729745334974,267,2,2,1.0,7,2,9,8,12,5,1,67.94440982868132,58.87389575382979,1
0.5556247929508797,0.5145991847806504,0.6469401289046274,6,2,1,25,2520,0.885305309458832,0.8929832512208064,0.7604228578647219,504,5,4,1.0,7,6,13,14,3,5,1,64.55194239725465,65.75667302155179,0
0.25194829355320597,0.5793169108045702,0.12464568824357741,10,2,1,24,1044,0.6967099207818538,0.7739071439335069,0.6906098794768312,174,4,0,0.75,3,3,6,1,10,4,1,44.91712700754983,37.9761588559852,0
0.88391172590631,0.2673096153821818,0.11630560768561896,14,2,1,1,4459,0.7967876845798071,0.5977086474827191,0.6983620138750812,637,4,4,1.0,4,12,16,3,24,4,1,39.10685847432954,46.2179072279593,0
0.4570813410820672,0.4677720917931287,0.6472679139849449,11,1,1,13,3210,0.9043395956896587,0.9255023442171283,0.7449152110472694,642,5,1,1.0,5,5,10,14,6,5,1,64.26519870802379,60.61634292397667,1
0.34078212337940555,0.5715106395091808,0.14314681729118767,0,1,0,3,96,0.07735988760585503,0.02592430118943877,0.20374072258484724,51,1,1,0.0,4,3,7,0,19,0,0,23.509378072305722,6.554892230235586,0
0.4691478109512222,0.3955559363943674,0.5797257927667462,2,1,1,18,5172,0.9872502074133884,0.7904072327660935,0.5422070301179034,862,5,1,1.0,6,10,16,9,12,5,1,58.71978418827546,53.68976139104058,0
0.7516063457027562,0.7101865246404572,0.7743277832055921,5,0,1,21,4389,0.9224193777469186,0.908034691308979,0.6311059713806881,627,2,2,1.0,10,4,14,17,10,5,1,73.4066527786946,73.66970554645724,1
0.6277606437317633,0.4994133984837211,0.7449543226873938,2,0,0,15,1365,0.4192441093197332,0.7849351147327654,0.7291073696711629,195,8,5,0.4,2,3,5,16,0,3,0,39.75929061813962,61.34354943837971,0
0.8127161850950815,0.33702081275042484,0.47673574218787185,0,2,1,13,880,0.5327034084274821,0.7305194101882084,0.47867658167165394,176,8,0,0.75,5,10,15,8,19,4,1,46.38656774227749,48.32111356641507,0
0.8750216225298246,0.634960644753619,0.5778004650426855,5,0,1,20,4248,0.9394778369722436,0.9186941277357842,0.9126491072514037,708,7,5,1.0,6,4,10,13,12,5,1,78.68497334938233,79.53420820577165,1
0.5127916960665228,0.3584805411327918,0.5726803281749036,3,0,1,6,5495,0.6771000958979632,0.6668625670069901,0.5100818665961032,785,3,4,0.75,3,6,9,11,1,4,0,55.056146551282936,52.144489825378606,0
0.5229280978626888,0.22007498810753318,0.447743823935935,1,1,1,2,852,0.4585946245818994,0.5524318672869715,0.44230984302918824,142,5,10,0.1,3,10,13,7,14,3,0,31.864452457472616,44.57828595898644,0
0.5489888347394958,0.8047519204320669,0.6068914366498502,15,1,1,6,3080,0.7844678251634137,0.7743228164457876,0.639745015724448,616,4,3,1.0,10,3,13,12,0,4,1,75.05775767455188,69.30817748665903,1
0.8904450514343288,0.35548163823094486,0.5772954024357329,5,1,1,19,2035,1.0,0.8056131661307574,0.699506565209626,407,5,3,1.0,5,9,14,13,11,5,1,69.1782323388779,61.41991427817773,0
0.30210962966090915,0.7815279550235692,0.4734438191869339,4,2,0,27,3570,0.750223806208248,0.8399753433650967,0.5399967012460111,714,2,3,1.0,8,2,10,9,12,4,1,61.90783754617685,46.20873105413659,1
0.3517382971792313,0.874458552713077,0.44618257074660045,6,2,1,25,4746,0.8851149436914117,0.977178548636731,0.8564323362063402,791,7,4,1.0,12,2,14,8,12,5,1,79.24331107427,67.11527746758019,1
0.5686066858342472,0.6863623028812503,0.2894566251101883,8,1,1,3,1386,0.7717126013804746,0.6490222373083715,0.8593175149932035,198,8,0,0.75,10,5,15,5,14,3,1,53.765361486414804,58.354964537320164,0
0.6856658296233538,0.8547337692934144,0.337877948754501,8,2,1,4,2064,0.7038962679179126,0.8767849925525308,0.6041478534179243,344,2,4,1.0,14,2,16,4,13,4,1,70.21300379620581,55.32355013301585,1
0.5683714970733078,0.7481431141020956,0.7494137566890434,6,1,1,21,1715,0.8771229705197829,0.8453123776103637,0.8959416203569517,245,8,3,1.0,6,2,8,16,10,4,1,78.81357257809414,71.27061247691476,1
0.39183736198601815,0.8425138899581449,0.6170064545057582,11,2,1,26,3685,1.0,1.0,0.5949152278148682,737,3,7,1.0,7,1,8,7,5,5,1,68.89893300534538,71.03380713058603,1
0.6530937393427837,0.2080974185997604,0.978800289124839,3,1,0,12,2807,0.518213936446911,0.7301841062467925,0.46224632192875625,401,3,2,1.0,2,9,11,17,1,4,1,31.645553690591072,53.341370011610266,0
0.6277065737707737,0.465686527769141,0.39212789544677307,6,2,0,20,3462,0.8367623152647641,0.7461949634402643,0.7802448811986483,577,6,1,1.0,2,2,4,5,17,4,1,59.05596865730173,61.14717548688045,1
0.48683753952071446,0.7232812733623324,0.4109036122106019,14,2,1,6,3175,0.8314821092860611,0.7683803834257801,0.8222728448689172,635,7,7,1.0,6,2,8,6,5,4,1,73.5463643869283,66.61248955587942,1
0.16606360455518246,0.3338272654354085,0.3722012483664927,9,2,1,16,4389,0.954821297341369,0.9039532907691017,0.6516480947715293,627,4,3,1.0,3,6,9,8,3,5,1,49.532676907589604,45.82381715557548,0
0.6295880077441219,0.568788531319349,0.9791624547963874,10,2,1,2,5340,0.680130930485255,0.9532081391045188,0.5935043504818327,890,3,5,1.0,10,7,17,26,0,4,1,73.09972480403485,72.67543309165004,1
0.2551716030772838,0.04063860335439397,0.016454434742733587,0,1,0,1,444,0.15414337630121444,0.17800205125980134,0.22833274443314144,52,1,4,0.0,0,12,12,2,16,0,0,15.33351555147529,4.6517584500689,0
0.05752430575333839,0.6346984892374862,0.8460615253438515,0,3,0,18,1995,0.5655142209756989,0.4893260640423201,0.5105433640892012,285,9,4,0.0,4,2,6,9,17,4,1,49.29691103379007,53.1193370468642,0
0.09658411564072067,0.5194847503009733,0.544329574601286,14,2,1,5,707,0.6074644372566486,0.6484388912038173,0.7903927866696449,101,6,2,1.0,3,3,6,8,16,3,1,54.08076210083395,47.17244731974324,1
0.6890930735449522,0.14026593097062479,0.5531907355883214,14,0,1,20,1630,0.9750624672709289,1.0,0.7719199042978371,326,7,1,1.0,1,7,8,11,0,5,1,30.32123306633103,51.14411002470444,0
0.10476925382092395,0.04888671263134858,0.4093739287143548,0,0,0,0,370,0.14747021903081958,0.1389882101949888,0.09256559076883279,82,0,7,0.0,0,6,6,2,21,1,0,14.151142802938159,12.778586294860618,0
0.25230800274181436,0.16550705596206733,0.125833311156079,0,0,0,1,431,0.0944342444816232,0.0776994528444424,0.031164175208559155,88,1,6,0.0,2,11,13,1,17,0,0,10.179085532280554,13.779034933279963,0
0.3956154848338214,0.9361895926271395,0.3104464655843997,0,0,1,11,4347,0.8128152404012187,0.6369911600185877,0.4533849022244214,621,5,2,0.0,4,0,4,6,13,5,1,59.528605526422766,62.00401844509339,0
0.03711906011755312,0.3937473728057941,0.04471002939257961,0,0,0,1,145,0.12969375826275018,0.12628479612715884,0.13967717126449716,56,1,1,0.0,4,6,10,2,7,0,0,17.91260426730135,12.955140828216027,0
0.4593808770271193,0.6859571487958882,0.48410964859018185,1,2,1,12,5509,0.8492959902375868,0.875975560958826,0.6445983221355777,787,10,3,0.3333333333333333,10,4,14,7,10,5,1,61.688602919924485,51.018527065757496,1
0.1849592213001671,0.6794655546949859,0.6826200655698663,15,3,0,5,3102,0.6192703003018987,0.564758853729936,0.9385856995297306,517,8,5,1.0,3,2,5,14,0,3,0,63.886471649647795,56.02811614742466,1
0.33342614364944295,0.3296737560254482,0.45991708637080747,2,1,1,23,5271,0.8974823676796575,0.8787362751502547,0.7256342710435524,753,12,0,0.75,3,7,10,6,21,5,1,40.72126877939051,46.5859182901178,0
0.14911413261166917,0.006582000220341639,0.044783670474378215,0,1,0,1,163,0.02296228945223804,0.22696345223077422,0.18135308052637478,47,1,2,0.0,0,6,6,1,7,0,0,4.228840479727648,8.013750623514756,0
0.5344926790045699,0.35641705471368396,0.5915415283499066,14,2,1,18,4465,1.0,1.0,0.844569515948273,893,7,2,1.0,4,7,11,9,17,5,1,65.19428463615719,54.43688748873947,0
0.7754918404972113,0.05029132979181751,0.6980773229398859,6,3,1,11,4403,1.0,0.8938636003197196,0.7492818772915248,629,6,7,0.8571428571428571,0,6,6,10,14,5,1,41.772975460755,55.66864793784229,0
0.2617274654529053,0.27839841363955453,0.7672683734892727,13,1,1,24,3105,1.0,0.9984646925311351,0.879245323099341,621,8,3,1.0,3,8,11,12,3,5,1,32.382169825857616,53.117459955257644,0
0.21023309797799336,0.23046088270777687,0.016785417809359323,0,0,0,3,142,0.1218829415841115,0.18971431298839392,0.1801056304366358,71,1,0,0.0,3,8,11,0,19,0,0,17.208817622521927,5.377441677424548,0
0.537580369482662,0.6003063377948825,0.34080722721738166,14,1,0,1,835,0.3667904197836991,0.34692596940258447,0.6533559561302184,167,5,10,1.0,2,2,4,8,19,1,1,33.22425966628222,54.04413804219445,0
0.8446012797024857,0.5381604635245849,0.3455350490865171,4,1,0,21,2020,0.6643573779012902,0.6026877517554934,0.5469377904898614,404,3,7,0.5714285714285714,4,3,7,6,14,4,0,44.684223511272684,56.048686612271325,0
0.5179928261423956,0.46132883224825205,0.5761593607453341,0,1,1,2,6370,0.6450651482105672,0.687435984161016,0.2962624955471828,910,5,2,0.0,8,9,17,15,7,4,1,43.93811484322381,62.702084416560666,1
0.44967930735744277,0.4643367317276219,0.47027744803524796,14,2,1,8,2340,0.8802033805090832,0.8602582341445636,0.7919811705883845,468,6,4,1.0,5,6,11,12,2,5,1,62.62587752805951,63.91917685889121,1
0.5237089722614432,0.6873658019372936,0.6889364992220037,12,1,1,12,855,0.8123796228512242,0.6385940768598379,0.8703277097974464,171,11,3,1.0,9,4,13,7,7,4,1,72.42737187246254,62.00039128735312,1
0.45791979805616445,0.8828505818264449,0.21785321088233484,1,1,0,27,680,0.3782680980232286,0.45412732028603825,0.3144595365016532,136,3,1,1.0,11,2,13,3,22,3,0,43.80509107079068,63.45913787619545,1
0.804078755169259,0.29348152281370643,0.4565937279939152,12,1,1,13,2202,0.8852118182078036,0.8954349263686106,0.8901819354942181,367,9,2,1.0,2,6,8,7,8,5,1,49.091139352951146,53.83117718753485,0
0.22853873610536854,0.13484605963924948,0.026501994355272878,0,0,0,1,111,0.03845147958348224,0.06939538622037347,0.15696326244892528,29,1,2,0.0,1,3,4,1,7,1,0,5.836506636702677,9.118710018864236,0
0.41838018759279816,0.5805213998362361,0.71232476541721,12,1,1,26,1764,0.8079145118877746,0.7790651724405542,0.829686620800133,252,8,0,0.75,9,6,15,19,3,5,1,68.17990572926297,65.18078398599461,1
0.001429719697876138,0.0006808783296902943,0.06526860914966212,0,1,0,3,106,0.13887867040592203,0.1479423376982722,0.041687904819314905,30,1,6,0.0,0,5,5,1,21,0,0,6.695167594244937,3.1209310461462803,0
0.30412635815394995,0.6203665969536286,0.23033881404913803,6,1,1,16,2800,0.8277105195252232,0.9027869695427118,0.834263655891467,400,9,5,1.0,2,2,4,5,8,5,1,53.5613705579462,42.17136797245669,0
0.24719806885861345,0.5503078965956898,0.2840573198608628,0,1,1,22,2926,0.8953088740874227,0.8484271367785207,0.23890674012250646,418,3,3,0.0,2,2,4,7,17,5,1,43.898663662322804,42.67359490925115,0
0.6997494518050779,0.2938032566262376,0.5940925374978864,8,2,1,1,2382,0.6392423934209187,0.5831092413590978,0.7328302117816178,397,5,3,1.0,4,10,14,7,12,4,1,31.75391517640246,58.552525845860806,0
0.3164222589505328,0.8287695304272685,0.3765289102191837,10,1,1,10,3600,1.0,0.6818897680890779,0.9126172132852907,600,8,4,1.0,10,2,12,4,23,5,1,71.51664188269058,60.769423580429724,1
0.6394333920234151,0.7870117815133977,0.46202852803836686,7,1,0,21,1008,0.5518550079199246,0.6260036430027581,0.5942142463942413,168,3,2,1.0,13,3,16,6,17,3,1,60.374973834973325,62.25162495427804,0
0.5115339087634642,0.6757228724967678,0.5546874933146139,15,1,1,12,2730,0.9304503669493634,0.694345232525604,0.6639600926050034,546,5,7,1.0,5,2,7,11,9,5,1,59.431728746545346,69.90430010633673,0
0.17846470888465987,0.7631160709799856,0.3083556883362622,14,3,1,26,4380,0.9540121521311742,0.8513965424378006,0.9106709325358106,730,11,7,1.0,10,3,13,5,21,5,1,70.90754691123973,51.50428665037607,1
0.6839248054965961,0.4505879173177715,0.5105254527790795,10,3,1,13,6272,1.0,0.8196866723348304,0.7589109452426637,896,5,7,1.0,6,7,13,7,9,5,1,63.95755323627049,57.904298066321125,1
0.029215196377313925,0.27694467152387436,0.01606481654631406,0,1,0,2,280,0.07276092664443122,0.1817902064523491,0.0919428449885536,55,0,2,0.0,2,7,9,1,10,0,0,13.2755237701534,3.4077389312221076,0
0.3433681794795858,0.9221473432417778,0.2870768108381825,13,2,1,6,4645,0.7819132411857699,0.6875410922987859,0.8738273644706347,929,6,4,1.0,8,1,9,4,23,4,1,70.64547709866578,58.80595797747033,1
0.6754701382832935,0.5177473888284684,0.5505672087654337,5,1,1,24,658,0.7163632675552245,0.5809442956228661,0.6194872257417509,94,4,3,1.0,6,6,12,13,4,4,1,61.95295401647377,69.72937480331771,1
0.3975899760740528,0.5960125343007601,0.6574395671981054,0,1,1,3,1673,0.49947723925385934,0.5393772311260013,0.47861037795058975,239,7,2,0.0,7,5,12,17,0,3,1,33.7508936236995,59.31524787289827,0
0.85171048623519,0.5205250282322316,0.5335764935699695,9,2,1,6,2725,0.856707319092032,0.8019252882885436,0.79912590139165,545,5,3,1.0,8,7,15,6,21,4,1,64.61972748285837,75.28024997871115,0
0.6044823556971632,0.268645982349258,0.6021231670550318,13,2,1,23,4144,1.0,1.0,0.9660994071441746,592,10,5,1.0,1,3,4,6,6,5,1,58.05793946741839,61.56266003436734,1
0.5896379154346573,0.4189323730603934,0.20914358522900173,6,2,1,10,2640,0.8434945307687676,0.8760310299943909,0.6298989968087434,528,4,5,1.0,5,6,11,2,8,5,1,51.80217612560785,48.850199896788766,0
0.5922218007739638,0.8728105027122498,0.37054509140682557,10,2,0,13,3678,0.7856913407631245,0.7073925461920311,0.6787916459067086,613,4,2,1.0,8,1,9,5,21,4,1,69.6196425832635,72.24180706456917,1
0.8189952974444591,0.4467832913006319,0.34247379634649383,13,2,1,1,1470,0.6531424616026011,0.43043091012768553,0.7071346102682622,245,4,3,1.0,4,6,10,5,5,2,1,57.23581250005177,50.01146997344909,0
0.2579421354625958,0.6371099266877681,0.4840208454605371,14,3,0,4,3591,0.6480755277065,0.5846440396034439,0.7875666762844363,513,6,5,1.0,6,4,10,9,12,3,1,64.54630022016609,63.8888344135191,1
0.6014823989936523,0.6633559943170704,0.2569852122274841,3,2,1,1,2964,0.6873372538262936,0.6532906569982746,0.6633386773924569,494,5,7,0.42857142857142855,7,3,10,7,13,4,1,56.56733319043513,49.585039266006305,1
0.3762261568396535,0.5475864596566425,0.11909869937294683,1,3,1,27,2478,0.8952893387138597,0.6395539096554028,0.5030700711493116,354,7,4,0.25,3,3,6,3,23,5,1,47.405487084818304,44.756836519978926,0
0.8277090640273868,0.15630127495669907,0.873604550024417,11,2,1,27,4385,0.839556906712116,0.9333149894421837,0.6086478417055021,877,3,2,1.0,2,8,10,22,0,5,1,40.327452945932585,61.40130868208426,0
0.5811870406632814,0.6035515785657356,0.7863547030172798,12,2,0,15,3135,0.8592163145368628,0.8359890250435571,0.9652910934323162,627,9,3,1.0,7,4,11,10,4,4,1,77.49300124480723,71.67643998216593,1
0.49443800839060303,0.837159126231774,0.3916667267417371,15,2,1,15,2166,0.8214311436386155,0.9188221767641678,0.6357039218365305,361,3,5,1.0,4,1,5,9,10,5,1,62.853180692711575,70.31658140155794,1
0.2334683744943463,0.8183584577278533,0.25661973015778766,3,1,1,18,2198,0.8340763495833515,0.7637796247892736,0.6863265684840346,314,7,7,0.42857142857142855,12,3,15,6,21,5,0,61.21022726059654,54.74504462765509,0
0.5711147575158926,0.4510957143613053,0.6341955576934638,4,2,1,17,4680,0.9500135499277342,1.0,0.7899093524617161,780,8,5,0.8,5,7,12,12,10,5,1,58.836774238463285,60.43346485583705,1
0.5302536155677322,0.5281291488604377,0.5014421010414303,13,1,1,6,4788,0.6633539955458329,0.7029137107451915,0.6107968561455557,684,4,2,1.0,6,6,12,12,0,4,0,55.232078059263934,55.04872786518503,0
0.203334736389886,0.953254763018444,0.7681940678126581,13,1,1,24,1458,0.9394040879294374,0.8137946655696549,0.9880920298988627,243,9,5,1.0,6,0,6,12,0,4,1,76.94838761315785,80.15900640004426,1
0.029969250019481967,0.6957855514814055,0.5728526636809573,14,1,1,6,3036,0.6772737514315326,0.943411039360203,0.6820420641452134,506,3,3,1.0,10,4,14,6,5,4,1,63.810468360067595,47.916545395701135,1
0.4467642094931883,0.9128946258890319,0.9365315959611946,11,1,1,3,4020,0.7907248189573096,0.6895442393363165,0.8544820523598318,670,7,0,0.75,9,1,10,20,0,4,1,75.0362772146226,74.58661216258201,1
0.7328458317330623,0.33829185978491916,0.46501691384640015,8,0,1,21,861,0.7584691306555832,0.8322373862245295,0.8471996367515409,123,7,2,1.0,4,9,13,12,7,4,1,58.61326606124939,57.45291093220335,0
0.5624298963386088,0.9133251471375278,0.6394550770502594,0,3,1,10,3600,0.8280450792694461,0.8605069432324627,0.4088509759250961,600,5,2,0.0,5,1,6,10,10,5,1,65.16089678353644,67.83812222247894,1
0.6727375396034492,0.25858415299954446,0.4270161815824611,10,0,1,23,2676,1.0,0.8385186312607373,0.7574726543461,446,6,2,1.0,3,7,10,6,17,5,1,54.85384290386481,53.50190746228249,1
0.6925192434656372,0.4509503725137345,0.842998371190298,4,2,1,19,1946,0.8613188002736631,0.6293325326766768,0.6150610922542002,278,5,7,0.5714285714285714,5,7,12,19,4,5,1,59.60031137813712,68.39056749343293,0
0.41754848332404443,0.2376660506333391,0.4078934311850396,9,2,1,6,3684,0.8490670733430096,0.8465078670664894,0.8033679375829181,614,6,3,1.0,1,3,4,11,14,4,1,48.74442976730733,47.2970573577401,0
0.8883142016382581,0.3384612666540901,0.5365326918397022,0,3,1,24,1365,0.764094015023283,0.637426330739318,0.5740443768062107,273,7,0,0.75,2,4,6,9,10,5,1,54.59459309090508,72.77964914676997,0
